% n	Ex(V/m)		Ey(V/m)		Ez(V/m)
285	8.076743e-04	-1.891110e-03	6.925419e-04
286	7.744102e-04	-1.987179e-03	6.595952e-04
287	6.682845e-04	-2.054296e-03	5.559558e-04
288	5.127406e-04	-2.026465e-03	4.050908e-04
289	3.652562e-04	-1.911617e-03	2.644647e-04
290	2.977732e-04	-1.795754e-03	2.060075e-04
291	3.536721e-04	-1.775994e-03	2.731152e-04
292	5.104728e-04	-1.877289e-03	4.433478e-04
293	6.820093e-04	-2.027278e-03	6.305604e-04
294	7.669792e-04	-2.114714e-03	7.333757e-04
295	7.128512e-04	-2.082158e-03	6.989978e-04
296	5.484881e-04	-1.972143e-03	5.557587e-04
297	3.611940e-04	-1.887384e-03	3.901388e-04
298	2.366590e-04	-1.901956e-03	2.867616e-04
299	2.076429e-04	-2.001859e-03	2.772035e-04
300	2.468941e-04	-2.103849e-03	3.330958e-04
301	3.022636e-04	-2.130519e-03	4.014307e-04
302	3.400507e-04	-2.073051e-03	4.480535e-04
303	3.617922e-04	-1.990150e-03	4.745076e-04
304	3.869642e-04	-1.951809e-03	5.006820e-04
305	4.232930e-04	-1.982257e-03	5.349779e-04
306	4.532148e-04	-2.049217e-03	5.605827e-04
307	4.472199e-04	-2.099870e-03	5.486576e-04
308	3.908403e-04	-2.104649e-03	4.852517e-04
309	3.022208e-04	-2.071704e-03	3.889076e-04
310	2.266406e-04	-2.028568e-03	3.053007e-04
311	2.120187e-04	-1.996369e-03	2.828843e-04
312	2.810418e-04	-1.980537e-03	3.451021e-04
313	4.155144e-04	-1.978615e-03	4.747097e-04
314	5.608596e-04	-1.988719e-03	6.181255e-04
315	6.495232e-04	-2.007807e-03	7.086038e-04
316	6.339793e-04	-2.026143e-03	6.990121e-04
317	5.139708e-04	-2.030762e-03	5.889278e-04
318	3.417494e-04	-2.018531e-03	4.298614e-04
319	1.978627e-04	-2.004084e-03	3.011469e-04
320	1.474805e-04	-2.009464e-03	2.664242e-04
321	2.028647e-04	-2.041554e-03	3.362448e-04
322	3.176197e-04	-2.079761e-03	4.623916e-04
323	4.186109e-04	-2.090029e-03	5.698139e-04
324	4.543863e-04	-2.055776e-03	6.050847e-04
325	4.258325e-04	-1.996978e-03	5.671994e-04
326	3.777546e-04	-1.956712e-03	4.994540e-04
327	3.600887e-04	-1.964475e-03	4.510708e-04
328	3.905102e-04	-2.008868e-03	4.402148e-04
329	4.473466e-04	-2.045410e-03	4.471418e-04
330	4.955659e-04	-2.033556e-03	4.401195e-04
331	5.213369e-04	-1.970270e-03	4.095907e-04
332	5.448622e-04	-1.890955e-03	3.803772e-04
333	6.007807e-04	-1.838605e-03	3.914046e-04
334	7.030949e-04	-1.830058e-03	4.600939e-04
335	8.242720e-04	-1.848441e-03	5.611830e-04
336	9.065128e-04	-1.864924e-03	6.379675e-04
337	8.979184e-04	-1.866517e-03	6.385886e-04
338	7.878057e-04	-1.864239e-03	5.514907e-04
339	6.167906e-04	-1.877314e-03	4.155877e-04
340	4.553788e-04	-1.911786e-03	2.988820e-04
341	3.652849e-04	-1.954577e-03	2.598333e-04
342	3.670756e-04	-1.986505e-03	3.151584e-04
343	4.321224e-04	-1.999321e-03	4.320793e-04
344	5.018792e-04	-2.000211e-03	5.479996e-04
345	5.224639e-04	-2.001764e-03	6.055027e-04
346	4.748291e-04	-2.009660e-03	5.828836e-04
347	3.836760e-04	-2.020206e-03	5.033317e-04
348	3.003370e-04	-2.027548e-03	4.179957e-04
349	2.702646e-04	-2.030380e-03	3.735682e-04
350	3.056951e-04	-2.030518e-03	3.849054e-04
351	3.812251e-04	-2.026654e-03	4.303408e-04
352	4.547308e-04	-2.012752e-03	4.720496e-04
353	4.979837e-04	-1.984902e-03	4.858671e-04
354	5.139946e-04	-1.949564e-03	4.777850e-04
355	5.282110e-04	-1.922788e-03	4.745537e-04
356	5.613808e-04	-1.918649e-03	4.964757e-04
357	6.069757e-04	-1.936971e-03	5.353690e-04
358	6.328474e-04	-1.962556e-03	5.571945e-04
359	6.071317e-04	-1.977565e-03	5.289616e-04
360	5.279742e-04	-1.975855e-03	4.490551e-04
361	4.322875e-04	-1.966054e-03	3.559352e-04
362	3.744295e-04	-1.961241e-03	3.061500e-04
363	3.891035e-04	-1.966119e-03	3.362866e-04
364	4.654379e-04	-1.974397e-03	4.362377e-04
365	5.513995e-04	-1.978169e-03	5.532451e-04
366	5.858774e-04	-1.978680e-03	6.241034e-04
367	5.365991e-04	-1.986628e-03	6.135058e-04
368	4.190867e-04	-2.011141e-03	5.334712e-04
369	2.858408e-04	-2.048420e-03	4.328681e-04
370	1.947393e-04	-2.081734e-03	3.660231e-04
371	1.775981e-04	-2.093433e-03	3.614983e-04
372	2.273893e-04	-2.078098e-03	4.096598e-04
373	3.092328e-04	-2.045178e-03	4.741589e-04
374	3.855009e-04	-2.009802e-03	5.175191e-04
375	4.380428e-04	-1.981249e-03	5.236366e-04
376	4.740584e-04	-1.959455e-03	5.035939e-04
377	5.135775e-04	-1.940883e-03	4.827628e-04
378	5.686703e-04	-1.925858e-03	4.794486e-04
379	6.298920e-04	-1.919216e-03	4.907089e-04
380	6.703585e-04	-1.924171e-03	4.957727e-04
381	6.651342e-04	-1.936824e-03	4.746830e-04
382	6.117884e-04	-1.947888e-03	4.279752e-04
383	5.359325e-04	-1.950476e-03	3.813128e-04
384	4.758406e-04	-1.946353e-03	3.694786e-04
385	4.561025e-04	-1.944609e-03	4.100621e-04
386	4.697266e-04	-1.954097e-03	4.865106e-04
387	4.831108e-04	-1.976647e-03	5.548965e-04
388	4.616444e-04	-2.006433e-03	5.717232e-04
389	3.977178e-04	-2.034549e-03	5.238863e-04
390	3.201298e-04	-2.053555e-03	4.391835e-04
391	2.769857e-04	-2.058555e-03	3.691804e-04
392	3.035246e-04	-2.046349e-03	3.559834e-04
393	3.973589e-04	-2.016289e-03	4.058191e-04
394	5.182246e-04	-1.973405e-03	4.870103e-04
395	6.119037e-04	-1.929979e-03	5.523850e-04
396	6.415744e-04	-1.901653e-03	5.695630e-04
397	6.060272e-04	-1.899162e-03	5.386007e-04
398	5.346232e-04	-1.921842e-03	4.868812e-04
399	4.650855e-04	-1.958516e-03	4.473545e-04
400	4.206075e-04	-1.995126e-03	4.365939e-04
